Lanesborough Terrace Finglas Dublin 11,500,2019-02-05apartment-share.csv
126 Premier Square Finglas Rd Glasnevin Co. Dublin,800,2019-02-05apartment-share.csv
Bellevue Islandbridge Dublin 8,1100,2019-02-05apartment-share.csv
Castleknock Dublin 15 Castleknock Dublin 15,600,2019-02-05apartment-share.csv
Crescent Building Park West Dublin 12,700,2019-02-05apartment-share.csv
22 Eaton Way Rathcoole Co. Dublin,550,2019-02-05apartment-share.csv
Waterville Row Blanchardstown Dublin 15,540,2019-02-05apartment-share.csv
Charlotte Quay Ringsend Road Grand Canal Dock Dublin 2,740,2019-02-05apartment-share.csv
Charlemont Street Dublin 2,680,2019-02-05apartment-share.csv
James Street Kilmainham Dublin 8,700,2019-02-05apartment-share.csv
The Windmill Lane Apartments Dublin 2,980,2019-02-05apartment-share.csv
Howth Junction Court Donaghmede Dublin 13,240,2019-02-05apartment-share.csv
Woodbrook Court Castleknock Castleknock Dublin 15,600,2019-02-05apartment-share.csv
Apt 142 Sandyford View Blackglen Rd Sandyford Dublin 18,550,2019-02-05apartment-share.csv
Annaly Grove Ongar/ Clonsilla Dublin 15 Ongar Dublin 15,800,2019-02-05apartment-share.csv
66 Jervis Place Abbey Street Upper Dublin 1,490,2019-02-05apartment-share.csv
18 Quartier Bloom Bloom Lane Ormond Quay Dublin 1,490,2019-02-05apartment-share.csv
Tailor'S Court Bride Street Dublin 8,836,2019-02-05apartment-share.csv
Bridgefoot Street Christchurch Dublin 8,875,2019-02-05apartment-share.csv
20 Highfield Rd Rathgar D6 Rathgar Dublin 6,1050,2019-02-05apartment-share.csv
Pelletstown Avenue Royal Canal Park Dublin 15,750,2019-02-05apartment-share.csv
Apt 259 Bushy Park House Templeogue Road. Templeogue Dublin 6W,1000,2019-02-05apartment-share.csv
Lilys Way Ongar Dublin 15,750,2019-02-05apartment-share.csv
Westbourne Park Clondalkin Dublin 22,500,2019-02-05apartment-share.csv
10 Fairfield Ave East Wall Dublin 3,650,2019-02-05apartment-share.csv
Chanel Road Artane Dublin 5,550,2019-02-05apartment-share.csv
33 Mount Street Lower Grand Canal Dock Dublin 2 Dublin 2,1125,2019-02-05apartment-share.csv
The Square Larchill Santry Dublin 9 Santry Dublin 9,950,2019-02-05apartment-share.csv
132 Cedar Brook Ave Cherry Orchard Co. Dublin,800,2019-02-05apartment-share.csv
29 Boroimhe Maples Swords Co. Dublin,780,2019-02-05apartment-share.csv
Gallery Quay Grand Canal Dock Dublin 4,1100,2019-02-05apartment-share.csv
Sarsfield Road Inchicore Dublin 8,700,2019-02-05apartment-share.csv
Abbey Street Upper Dublin 1,800,2019-02-05apartment-share.csv
59 Bolton Street Dublin1 Smithfield Dublin 1,600,2019-02-05apartment-share.csv
Lamb Alley Christchurch Dublin 8,780,2019-02-05apartment-share.csv
